   10
   445.1229  449.3080 1.6890 320.0000  240.0000 0 0 0 0 0
   3000
   5.8700000e+02   4.1600000e+02   7.5277676e-01   4.9621240e-01  -4.3255104e-01
   2.1300000e+02   1.1100000e+02  -5.2597724e-01  -6.3412209e-01   5.6677784e-01
   2.8700000e+02   3.2500000e+02  -1.7789489e-01   4.5821412e-01   8.7085775e-01
   6.3000000e+01   3.4400000e+02  -9.1626653e-01   3.7078490e-01  -1.5157246e-01
   1.7300000e+02   5.7000000e+01  -6.1882635e-01  -7.7037566e-01   1.5354245e-01
   6.0700000e+02   3.6000000e+02   8.5351689e-01   3.5687117e-01  -3.7967339e-01
   8.1000000e+01   3.2100000e+02  -9.4671756e-01   3.2085407e-01   2.7902188e-02
   1.5300000e+02   5.0000000e+01  -6.5999962e-01  -7.5089777e-01   2.3516616e-02
   1.4800000e+02   3.5900000e+02  -7.7749509e-01   5.3791812e-01   3.2579976e-01
   1.2600000e+02   3.8600000e+02  -7.9528376e-01   5.9851252e-01   9.6470165e-02
   4.8600000e+02   3.8500000e+02   7.2885904e-01   6.3665398e-01   2.5186546e-01
   1.8000000e+01   1.0500000e+02  -7.9323143e-01  -3.5459021e-01  -4.9502494e-01
   2.6300000e+02   1.8100000e+02  -3.0939536e-01  -3.2025134e-01   8.9538460e-01
   1.5200000e+02   3.8500000e+02  -7.3457951e-01   6.3401208e-01   2.4170564e-01
   5.7000000e+01   2.9300000e+02  -9.7654826e-01   1.9679490e-01  -8.7322782e-02
   1.5900000e+02   5.0000000e+01  -6.4561507e-01  -7.6190598e-01   5.1773181e-02
   3.8600000e+02   4.2600000e+02   3.0656471e-01   8.6395511e-01   3.9949925e-01
   4.7700000e+02   5.0000000e+01   6.3541437e-01  -7.6897280e-01   7.0209721e-02
   1.1300000e+02   1.4300000e+02  -8.8792038e-01  -4.1607863e-01   1.9615295e-01
   5.6000000e+01   3.3600000e+02  -9.2485541e-01   3.3631106e-01  -1.7758754e-01
   3.3000000e+02   7.4000000e+01   4.9262457e-02  -8.1775678e-01   5.7345188e-01
   3.7200000e+02   9.4000000e+01   2.6074598e-01  -7.3209449e-01   6.2932439e-01
   1.0000000e+02   2.6400000e+02  -9.6358958e-01   1.0511886e-01   2.4585593e-01
   1.8700000e+02   2.1300000e+02  -6.8483127e-01  -1.3902590e-01   7.1531667e-01
   1.2900000e+02   4.4000000e+01  -6.9234590e-01  -7.1047014e-01  -1.2605294e-01
   1.9600000e+02   8.9000000e+01  -5.7842665e-01  -7.0437439e-01   4.1143568e-01
   5.4200000e+02   3.0700000e+02   9.4285277e-01   2.8455467e-01   1.7337039e-01
   2.2200000e+02   2.9100000e+02  -5.1921227e-01   2.7020230e-01   8.1080783e-01
   2.4600000e+02   6.2000000e+01  -3.4710410e-01  -8.3492609e-01   4.2710324e-01
   4.2400000e+02   2.0700000e+02   5.5174721e-01  -1.7507363e-01   8.1542887e-01
   2.8100000e+02   3.4300000e+02  -2.0669528e-01   5.4588753e-01   8.1196297e-01
   7.0000000e+01   3.0500000e+02  -9.6771099e-01   2.5160486e-01  -1.5179767e-02
   3.9000000e+01   2.5600000e+02  -9.8181607e-01   5.5904118e-02  -1.8141648e-01
   2.4000000e+02   1.5800000e+02  -4.2208651e-01  -4.3263867e-01   7.9665975e-01
   4.5900000e+02   3.0700000e+02   6.9769850e-01   3.3630072e-01   6.3254931e-01
   5.0800000e+02   2.5700000e+02   8.8908232e-01   8.0395742e-02   4.5063194e-01
   2.9100000e+02   8.3000000e+01  -1.4438564e-01  -7.8167401e-01   6.0674421e-01
   1.0600000e+02   3.8600000e+02  -8.2588878e-01   5.6345683e-01  -2.0594526e-02
   2.7400000e+02   1.8100000e+02  -2.5089699e-01  -3.2180266e-01   9.1295879e-01
   2.7300000e+02   2.4400000e+02  -2.5987444e-01   2.2116974e-02   9.6538910e-01
   5.0800000e+02   1.8400000e+02   8.7551527e-01  -2.6079178e-01   4.0676856e-01
   1.4100000e+02   2.8600000e+02  -8.5314059e-01   2.1924283e-01   4.7337481e-01
   5.9500000e+02   8.8000000e+01   8.0250830e-01  -4.4356822e-01  -3.9903341e-01
   5.0800000e+02   1.7200000e+02   8.6833656e-01  -3.1407918e-01   3.8385660e-01
   3.2100000e+02   4.0100000e+02   4.9683530e-03   7.9990483e-01   6.0010630e-01
   2.6000000e+02   2.8100000e+02  -3.2769284e-01   2.2392344e-01   9.1786475e-01
   2.5700000e+02   7.9000000e+01  -3.0691570e-01  -7.8434011e-01   5.3908565e-01
   5.5400000e+02   3.9100000e+02   8.2936062e-01   5.3518570e-01  -1.6042826e-01
   3.2600000e+02   1.0100000e+02   3.0759369e-02  -7.1259204e-01   7.0090402e-01
   5.9300000e+02   8.9000000e+01   8.0751076e-01  -4.4664515e-01  -3.8527196e-01
   4.3000000e+02   2.0700000e+02   5.8019768e-01  -1.7405930e-01   7.9565948e-01
   5.3900000e+02   1.2000000e+01   6.3159036e-01  -6.5754613e-01  -4.1076357e-01
   2.8900000e+02   1.8400000e+02  -1.7014096e-01  -3.0735141e-01   9.3626234e-01
   3.0000000e+01   4.0700000e+02  -7.4249169e-01   4.2757280e-01  -5.1564290e-01
   6.1600000e+02   1.0400000e+02   8.0350972e-01  -3.6918014e-01  -4.6698838e-01
   2.3800000e+02   2.9000000e+02  -4.4027384e-01   2.6845966e-01   8.5678956e-01
   1.9600000e+02   4.0900000e+02  -5.5989112e-01   7.6307742e-01   3.2285412e-01
   1.2100000e+02   3.1300000e+02  -8.9329782e-01   3.2769217e-01   3.0763101e-01
   6.7000000e+01   1.3800000e+02  -9.2079335e-01  -3.7122894e-01  -1.1970248e-01
   5.0500000e+02   6.4000000e+01   7.2449604e-01  -6.8925029e-01   6.2870568e-03
   2.0200000e+02   3.3700000e+02  -5.9364839e-01   4.8799910e-01   6.3987380e-01
   1.9200000e+02   2.8000000e+02  -6.6041918e-01   2.0638099e-01   7.2197880e-01
   4.6500000e+02   3.1200000e+02   7.1940250e-01   3.5722055e-01   5.9569583e-01
   4.2500000e+02   1.5200000e+02   5.3977147e-01  -4.5237990e-01   7.0992900e-01
   4.7800000e+02   3.4200000e+02   7.4825993e-01   4.8305388e-01   4.5471532e-01
   4.3300000e+02   8.2000000e+01   5.2839267e-01  -7.3881453e-01   4.1827535e-01
   1.9500000e+02   1.3800000e+02  -6.2072000e-01  -5.0650752e-01   5.9846203e-01
   6.3800000e+02   3.4500000e+02   8.1287847e-01   2.6840327e-01  -5.1690258e-01
   4.4800000e+02   3.6700000e+02   6.1530071e-01   6.1049367e-01   4.9870083e-01
   2.3400000e+02   3.6500000e+02  -4.3330577e-01   6.2980489e-01   6.4466418e-01
   4.9000000e+02   2.8500000e+02   8.2386286e-01   2.1808134e-01   5.2315440e-01
   2.0000000e+01   4.3900000e+02  -6.4347019e-01   4.2683523e-01  -6.3541939e-01
   4.9700000e+02   1.4400000e+02   8.1489267e-01  -4.4197569e-01   3.7497656e-01
   2.8000000e+01   2.0300000e+02  -9.5506006e-01  -1.2101788e-01  -2.7058261e-01
   3.6700000e+02   2.3200000e+02   2.5982692e-01  -4.4225859e-02   9.6464193e-01
   1.6400000e+02   3.5600000e+02  -7.2922825e-01   5.4224664e-01   4.1736643e-01
   4.8300000e+02   3.1100000e+02   7.8718698e-01   3.4288512e-01   5.1260751e-01
   5.2500000e+02   1.4700000e+02   8.8834113e-01  -4.0300354e-01   2.2008676e-01
   3.1300000e+02   4.3100000e+02  -3.2945818e-02   8.9895017e-01   4.3681021e-01
   6.0400000e+02   6.7000000e+01   7.3740264e-01  -4.4919246e-01  -5.0444373e-01
   6.3600000e+02   2.7600000e+02   9.0067891e-01   1.0260899e-01  -4.2219533e-01
   5.3000000e+01   1.9600000e+02  -9.8134205e-01  -1.6171929e-01  -1.0399356e-01
   1.9600000e+02   1.9700000e+02  -6.4203977e-01  -2.2264282e-01   7.3363145e-01
   1.7500000e+02   1.0500000e+02  -6.7240537e-01  -6.2603258e-01   3.9491041e-01
   6.1200000e+02   3.6900000e+02   8.2616884e-01   3.6498555e-01  -4.2922092e-01
   5.6400000e+02   4.0700000e+02   7.9230047e-01   5.4227122e-01  -2.7964601e-01
   6.1000000e+02   2.8000000e+01   6.2551026e-01  -4.5726957e-01  -6.3217201e-01
   5.8100000e+02   3.8200000e+02   8.4082485e-01   4.5746026e-01  -2.8938499e-01
   8.0000000e+00   1.0600000e+02  -7.7274692e-01  -3.3188489e-01  -5.4103107e-01
   5.9500000e+02   2.0300000e+02   9.7936614e-01  -1.3176926e-01  -1.5322802e-01
   2.8700000e+02   3.2000000e+01  -1.4864012e-01  -9.3688321e-01   3.1647427e-01
   3.2200000e+02   1.6800000e+02   1.0927358e-02  -3.9338487e-01   9.1930894e-01
   2.2400000e+02   3.0000000e+00  -3.7543022e-01  -9.2684334e-01   3.6833494e-03
   4.9200000e+02   4.2700000e+02   6.7689012e-01   7.3592124e-01   1.5482004e-02
   2.3400000e+02   1.9100000e+02  -4.6057917e-01  -2.6242302e-01   8.4793926e-01
   5.5700000e+02   4.0000000e+01   7.0889232e-01  -5.9822137e-01  -3.7363468e-01
   6.1300000e+02   2.3000000e+02   9.6432084e-01  -3.2911974e-02  -2.6268254e-01
   2.1000000e+02   2.1600000e+02  -5.8154914e-01  -1.2688345e-01   8.0355535e-01
   4.5400000e+02   8.4000000e+01   6.1083685e-01  -7.1112350e-01   3.4811163e-01
   3.6000000e+02   2.7200000e+02   2.2083084e-01   1.7666467e-01   9.5917847e-01
   9.8000000e+01   4.1900000e+02  -7.6151872e-01   6.1401735e-01  -2.0753778e-01
   1.3500000e+02   3.8500000e+02  -7.7799836e-01   6.0978250e-01   1.5127408e-01
   1.4900000e+02   2.0200000e+02  -8.2971882e-01  -1.8438196e-01   5.2684911e-01
   5.7900000e+02   2.5800000e+02   9.9728976e-01   6.9309713e-02  -2.4684002e-02
   2.6000000e+01   1.2200000e+02  -8.4447065e-01  -3.3893720e-01  -4.1471784e-01
   1.6100000e+02   9.5000000e+01  -7.0789787e-01  -6.4556724e-01   2.8657204e-01
   4.3300000e+02   2.4300000e+02   5.9713358e-01   1.5853104e-02   8.0198514e-01
   1.3000000e+02   4.3300000e+02  -6.9762093e-01   7.0863600e-01  -1.0564118e-01
   1.9000000e+01   2.8600000e+02  -9.3039192e-01   1.4218614e-01  -3.3786681e-01
   6.3000000e+01   1.6900000e+02  -9.6115355e-01  -2.6553269e-01  -7.5340816e-02
   2.0800000e+02   4.0000000e+01  -4.7952782e-01  -8.5629967e-01   1.9184354e-01
   1.7300000e+02   3.9500000e+02  -6.5711560e-01   6.9287699e-01   2.9685107e-01
   4.3300000e+02   2.1900000e+02   5.9596440e-01  -1.1075445e-01   7.9533633e-01
   2.9500000e+02   2.4200000e+02  -1.3902685e-01   1.1122148e-02   9.9022615e-01
   2.1200000e+02   8.2000000e+01  -5.0803934e-01  -7.4324274e-01   4.3530019e-01
   7.4000000e+01   2.5800000e+02  -9.9496456e-01   7.2802285e-02   6.8886448e-02
   2.3300000e+02   3.4000000e+01  -3.7860517e-01  -8.9646742e-01   2.3022662e-01
   2.1200000e+02   2.6100000e+02  -5.7245153e-01   1.1131002e-01   8.1234803e-01
   3.2100000e+02   3.4300000e+02   5.3361994e-03   5.4962853e-01   8.3539212e-01
   5.2700000e+02   3.9400000e+02   8.0225241e-01   5.9684479e-01  -1.2936724e-02
   3.6400000e+02   1.8000000e+01   1.9000464e-01  -9.5865978e-01   2.1182461e-01
   6.1200000e+02   3.9500000e+02   7.6803586e-01   4.0769027e-01  -4.9387202e-01
   9.8000000e+01   2.9300000e+02  -9.5328207e-01   2.2758536e-01   1.9864087e-01
   3.7000000e+01   3.8200000e+02  -8.1372222e-01   4.0829878e-01  -4.1370069e-01
   3.6400000e+02   1.3700000e+02   2.3275765e-01  -5.4486450e-01   8.0557219e-01
   6.7000000e+01   2.4000000e+01  -6.5638711e-01  -5.6039374e-01  -5.0508891e-01
   6.2000000e+02   4.2000000e+01   6.4604056e-01  -4.2638677e-01  -6.3310815e-01
   4.2000000e+02   1.6300000e+02   5.2088338e-01  -4.0108020e-01   7.5353512e-01
   3.5700000e+02   3.7300000e+02   1.8994844e-01   6.8278764e-01   7.0549318e-01
   5.0900000e+02   3.1800000e+02   8.6395632e-01   3.5655340e-01   3.5559689e-01
   3.6600000e+02   1.7000000e+02   2.4937984e-01  -3.7949106e-01   8.9095243e-01
   5.6100000e+02   3.2800000e+02   9.3933438e-01   3.4299347e-01  -2.5297847e-03
   4.4000000e+01   1.9000000e+01  -6.1991524e-01  -4.9638141e-01  -6.0770930e-01
   5.4500000e+02   2.5800000e+02   9.7330061e-01   7.7864048e-02   2.1592388e-01
   4.2300000e+02   2.5900000e+02   5.4874355e-01   1.0122454e-01   8.2983981e-01
   1.6500000e+02   2.9900000e+02  -7.6413387e-01   2.9086386e-01   5.7575832e-01
   5.7300000e+02   1.6800000e+02   9.6063383e-01  -2.7338196e-01  -4.9446445e-02
   2.0100000e+02   7.0000000e+01  -5.4006121e-01  -7.7151602e-01   3.3629886e-01
   4.2900000e+02   2.3400000e+02   5.7824223e-01  -3.1829847e-02   8.1524400e-01
   5.1900000e+02   2.2700000e+02   9.2015847e-01  -6.0110855e-02   3.8690447e-01
   1.2100000e+02   3.4200000e+02  -8.6600493e-01   4.4388192e-01   2.3022662e-01
   5.7900000e+02   2.4800000e+02   9.9930172e-01   3.0866462e-02  -2.1055552e-02
   3.8400000e+02   2.7300000e+02   3.4967984e-01   1.8030367e-01   9.1935553e-01
   4.1600000e+02   5.8000000e+01   4.3749397e-01  -8.2941564e-01   3.4737403e-01
   1.6100000e+02   3.0400000e+02  -7.7659483e-01   3.1259163e-01   5.4697984e-01
   2.4400000e+02   2.4600000e+02  -4.1414838e-01   3.2695925e-02   9.0962195e-01
   1.2700000e+02   3.4500000e+02  -8.4901948e-01   4.6190179e-01   2.5653976e-01
   3.9700000e+02   1.0100000e+02   3.8381600e-01  -6.9286265e-01   6.1043151e-01
   5.7000000e+01   4.3200000e+02  -7.1448760e-01   5.2160311e-01  -4.6630212e-01
   4.1400000e+02   3.1900000e+02   4.9155126e-01   4.1311223e-01   7.6662614e-01
   3.9300000e+02   4.2900000e+02   3.3513070e-01   8.6766715e-01   3.6720721e-01
   1.6100000e+02   1.2400000e+02  -7.3941755e-01  -5.3944928e-01   4.0281033e-01
   3.5200000e+02   4.2000000e+02   1.5310136e-01   8.6119518e-01   4.8466777e-01
   1.6100000e+02   2.3700000e+02  -7.9240124e-01  -1.4950967e-02   6.0981698e-01
   3.7300000e+02   2.1300000e+02   2.9154584e-01  -1.4852335e-01   9.4495600e-01
   3.0800000e+02   1.2800000e+02  -6.3438276e-02  -5.9209058e-01   8.0337061e-01
   1.1700000e+02   1.0300000e+02  -8.2614215e-01  -5.5754421e-01   8.1446971e-02
   3.1300000e+02   2.9200000e+02  -3.8626005e-02   2.8693603e-01   9.5717070e-01
   2.7000000e+01   4.1800000e+02  -7.0958806e-01   4.3108080e-01  -5.5736354e-01
   2.8500000e+02   1.8900000e+02  -1.9230661e-01  -2.8021820e-01   9.4047644e-01
   4.7800000e+02   1.0800000e+02   7.1984378e-01  -6.0138847e-01   3.4663647e-01
   4.7500000e+02   1.2500000e+02   7.2668851e-01  -5.3915599e-01   4.2571659e-01
   4.0000000e+01   2.7000000e+02  -9.7761864e-01   1.0474485e-01  -1.8245631e-01
   2.4200000e+02   3.6000000e+02  -3.9775993e-01   6.1193836e-01   6.8360696e-01
   3.3000000e+01   3.8800000e+02  -7.9335621e-01   4.0911749e-01  -4.5078688e-01
   5.2000000e+01   3.6800000e+02  -8.6398876e-01   4.1265135e-01  -2.8851738e-01
   4.4600000e+02   2.6500000e+02   6.5458407e-01   1.2987779e-01   7.4474926e-01
   3.2900000e+02   1.0900000e+02   4.6595989e-02  -6.7823051e-01   7.3337043e-01
   4.5000000e+02   2.4100000e+02   6.7411689e-01   5.1855145e-03   7.3860648e-01
   5.6400000e+02   6.0000000e+01   7.5977579e-01  -5.6049034e-01  -3.2953198e-01
   5.5600000e+02   4.3100000e+02   7.3320036e-01   5.9339521e-01  -3.3211347e-01
   2.3700000e+02   8.6000000e+01  -4.0289228e-01  -7.4753507e-01   5.2808061e-01
   3.1000000e+02   1.9300000e+02  -5.5274725e-02  -2.5979121e-01   9.6408155e-01
   1.0200000e+02   4.0600000e+02  -7.8900885e-01   6.0080490e-01  -1.2844649e-01
   2.6900000e+02   2.9000000e+02  -2.7874916e-01   2.7328349e-01   9.2066011e-01
   2.6900000e+02   4.1100000e+02  -2.4600558e-01   8.2484223e-01   5.0903492e-01
   4.5600000e+02   4.1900000e+02   5.8985215e-01   7.7634952e-01   2.2216179e-01
   5.8500000e+02   8.1000000e+01   7.9769150e-01  -4.7861490e-01  -3.6690061e-01
   4.2800000e+02   4.3000000e+01   4.6860243e-01  -8.5476555e-01   2.2313141e-01
   6.2900000e+02   3.2700000e+02   8.6450866e-01   2.4340535e-01  -4.3974834e-01
   1.3700000e+02   2.7200000e+02  -8.7057720e-01   1.5223208e-01   4.6788966e-01
   2.1500000e+02   2.7800000e+02  -5.5563542e-01   2.0108711e-01   8.0674237e-01
   3.3000000e+02   3.4600000e+02   5.3188650e-02   5.6379969e-01   8.2419711e-01
   3.2200000e+02   7.3000000e+01   9.8409499e-03  -8.2171932e-01   5.6980744e-01
   3.2500000e+02   3.6200000e+02   2.6166488e-02   6.3846230e-01   7.6920817e-01
   2.7500000e+02   7.0000000e+01  -2.1808134e-01  -8.2386286e-01   5.2315440e-01
   4.3200000e+02   1.2200000e+02   5.5497284e-01  -5.8470353e-01   5.9171525e-01
   2.4000000e+02   1.7500000e+02  -4.2686732e-01  -3.4682970e-01   8.3516073e-01
   8.5000000e+01   4.2500000e+02  -7.4894882e-01   5.8959801e-01  -3.0240677e-01
   6.1500000e+02   7.0000000e+00   5.6296145e-01  -4.4464413e-01  -6.9668215e-01
   3.2600000e+02   8.6000000e+01   3.0124878e-02  -7.7320521e-01   6.3343997e-01
   5.4600000e+02   3.7500000e+02   8.5738262e-01   5.1215334e-01  -5.0931293e-02
   3.6700000e+02   1.4000000e+02   2.4900547e-01  -5.2979886e-01   8.1074623e-01
   2.4800000e+02   3.3600000e+02  -3.7767614e-01   5.0356818e-01   7.7703270e-01
   4.3500000e+02   5.6000000e+01   5.0960502e-01  -8.1536804e-01   2.7473203e-01
   3.9700000e+02   3.0200000e+02   4.1242300e-01   3.3208086e-01   8.4830983e-01
   4.8600000e+02   1.0000000e+02   7.3526807e-01  -6.2010560e-01   2.7358709e-01
   1.4400000e+02   7.0000000e+00  -5.8285556e-01  -7.7162128e-01  -2.5471550e-01
   3.7500000e+02   3.2200000e+02   2.9461927e-01   4.3925055e-01   8.4868041e-01
   5.5300000e+02   3.5000000e+01   6.9595928e-01  -6.1232469e-01  -3.7509887e-01
   2.7700000e+02   3.5400000e+02  -2.2509778e-01   5.9677087e-01   7.7019187e-01
